tweet_date,tweet_content,tweet_id,tweet_likes,tweet_replies,tweet_retweets,tweet_quotes,user_username,user_id,user_followers,user_friends,user_statuses,user_verified
2017-06-03 18:01:04+00:00,"b'Don\xe2\x80\x99t risk Corbyn, the SNP and a #CoalitionOfChaos in charge of our country and Brexit. Vote Conservative on 8th June. #GE2017 https://t.co/SNfHT0h1RX'",871064206019145729,286,201,249,23,Conservatives,14281853,515920,1782,25352,True
2017-06-03 17:01:01+00:00,b'Make your plan to vote today. Your vote decides who will be PM &amp; lead our Brexit negotiations-Theresa May or Corbyn: https://t.co/iahIychaLN https://t.co/uQbXDn8eVH',871049093396611072,100,119,85,9,Conservatives,14281853,515920,1782,25352,True
2017-06-03 11:00:00+00:00,"b'Your choice: Theresa May capping rip-off energy tariffs &amp; keeping taxes low, or Corbyn raising taxes to the highest ever peacetime levels. https://t.co/icAJVzxKo3'",870958239998803969,109,117,81,22,Conservatives,14281853,515920,1782,25352,True
2017-06-03 06:42:09+00:00,b'Corbyn\xe2\x80\x99s Property &amp; Garden Tax-backed by the Lib Dems-will hit families across England with huge council tax hikes: https://t.co/U0qrUdhFs7 https://t.co/D1fR8Xpw0v',870893348898426881,277,286,457,83,Conservatives,14281853,515920,1782,25352,True
2017-06-02 21:33:21+00:00,b'Your choice at this election: strong and stable leadership or a coalition of chaos with Corbyn. RT to let friends you stand with Theresa May https://t.co/UNiYx5eMKJ',870755239112179713,144,202,131,64,Conservatives,14281853,515920,1782,25352,True
2017-06-02 21:13:03+00:00,"b""Corbyn's night, summed up. Please RT. #bbcqt https://t.co/7xSJFKr1IT""",870750130290524160,948,479,1094,158,Conservatives,14281853,515920,1782,25352,True
2017-06-02 21:11:04+00:00,"b""The Brexit negotiations look set to start 11 days after the election. Don't risk Corbyn in charge of Brexit. #VoteConservative https://t.co/o7OlkiWqzL""",870749630811824128,94,73,60,17,Conservatives,14281853,515920,1782,25352,True
2017-06-02 21:03:00+00:00,"b""Theresa May showed tonight she has a clear plan for Brexit. Corbyn showed he had no plan on our nation's security. #bbcqt""",870747600668045313,282,158,129,18,Conservatives,14281853,515920,1782,25352,True
2017-06-02 21:02:01+00:00,b'A clear win for Theresa May with her plan for Brexit and not afraid to tackle the difficult issues. Corbyn had no answers. #bbcqt https://t.co/kVFSftRWkA',870747353820667905,150,92,81,20,Conservatives,14281853,515920,1782,25352,True
2017-06-02 21:01:21+00:00,"b'Corbyn: weak on immigration, weak on defence, weak on terrorism. #bbcqt'",870747186224652288,142,102,76,16,Conservatives,14281853,515920,1782,25352,True
2017-06-02 21:00:23+00:00,b'Tonight we saw a strong performance from a strong leader - and Jeremy Corbyn refusing to answer the big questions on Trident + more. #bbcqt',870746944108417026,189,153,90,25,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:56:18+00:00,"b""No answer on Trident. A refusal to condemn the IRA. Taxes that will cost jobs. Corbyn's night in a nutshell #bbcqt""",870745914897510402,361,249,260,45,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:54:53+00:00,b'Corbyn + the IRA: Corbyn met convicted IRA terrorists Linda Quigley and Gerard McLoughlin in Parliament in Oct 1984 at his invitation #bbcqt',870745557488238592,80,71,75,7,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:54:18+00:00,b'Corbyn + the IRA: \xe2\x80\x98I\xe2\x80\x99m happy to commemorate all those who died fighting for an independent Ireland\xe2\x80\x99 #bbcqt',870745412797386753,70,26,68,11,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:53:49+00:00,b'Corbyn + the IRA: Corbyn participated in a minute\xe2\x80\x99s silence to honour eight IRA terrorists including the notorious \xe2\x80\x98Executioner\xe2\x80\x99 #bbcqt',870745290743087105,79,55,67,6,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:53:07+00:00,b'Taxi for Corbyn...#bbcqt',870745112992677889,179,78,137,67,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:52:50+00:00,"b""Why won't Corbyn condemn the IRA? #bbcqt""",870745041853198336,134,101,97,16,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:51:36+00:00,"b""Corbyn can't be trusted on terrorism: https://t.co/1bBVQOkeoh""",870744732930015232,59,17,51,10,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:47:46+00:00,"b""Poor performance from Corbyn. Clearer than ever he's not fit to be Prime Minister. #bbcqt""",870743765601968128,209,123,109,19,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:46:56+00:00,b'Small business owners have spoken tonight: Corbyn would cost jobs #bbcqt',870743559015714816,141,30,99,3,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:45:49+00:00,b'No commitment to reduce immigration from Corbyn. #bbcqt',870743276156051456,85,63,62,13,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:44:46+00:00,"b""On Trident. Q to Corbyn: 'Do you want to comment on that?' His answer: 'No'. #bbcqt""",870743013915586560,115,45,90,5,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:43:16+00:00,"b""Most important moment of the night: Corbyn's refusal to answer the question on Trident #bbcqt""",870742633290883074,166,523,112,167,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:42:00+00:00,"b""Jeremy Corbyn could be Prime Minister in 6 days' time, in charge of national security. And he won't say whether he will use Trident #bbcqt""",870742318374158336,175,162,107,28,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:40:10+00:00,b'There are no circumstances in which Corbyn would use Trident - even if we were under attack #bbcqt',870741852999254017,117,83,91,25,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:38:46+00:00,b'Jeremy Corbyn dodging the question on nuclear weapons #bbcqt',870741501164355585,131,70,82,19,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:37:52+00:00,b'Jeremy Corbyn and Diane Abbott in charge of our security? #bbcqt https://t.co/nCEI1s0hCI',870741277226217472,39,16,27,5,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:36:07+00:00,"b""Corbyn is weak on defence - he will 'talk' to stop attacks #bbcqt""",870740834848833536,133,893,87,818,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:35:01+00:00,"b""It wouldn't just be Corbyn in charge of our security - it would be Diane Abbott too #bbcqt""",870740559954161664,93,41,59,18,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:34:22+00:00,"b'Corbyn would leave Britain unprotected, with no nuclear deterrent #bbcqt https://t.co/nUYP3KP8oG'",870740394161655808,118,83,127,22,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:32:19+00:00,"b""Here's the piece in Corbyn's manifesto where they pledged to RAISE taxes on small businesses - which Corbyn 'forgot' tonight #bbcqt https://t.co/7H6ad1vHO6""",870739879784833024,172,57,220,21,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:30:13+00:00,b'The audience holding Corbyn to account for his #magicmoneytree #bbcqt',870739351235420162,95,69,52,10,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:29:27+00:00,b'Remember: Corbyn said the last Labour government actually spent too little #bbcqt',870739159819984896,60,23,42,2,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:26:10+00:00,"b""Corbyn's corporation tax will go from 19% to 21% under Labour's plans #bbcqt""",870738331973431297,36,39,31,9,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:24:25+00:00,"b""Corbyn doesn't know his own corporation tax plans - it will rise on small businesses costing jobs #bbcqt""",870737892699713536,90,39,78,9,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:22:50+00:00,"b""Corbyn's corporation tax rises would hit small businesses and cost jobs #bbcqt""",870737492936458242,102,60,91,23,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:21:31+00:00,"b'Corbyn, the SNP and the Lib Dems would be a coalition of chaos \xe2\x80\x93 with Sturgeon pulling the strings. #bbcqt https://t.co/wujXEt4Btq'",870737163570356228,68,69,63,16,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:20:08+00:00,b'Corbyn propped up by the SNP? It would be chaos for Britain. #bbcqt https://t.co/6WAIj9BVkY',870736811873710080,32,18,22,9,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:19:58+00:00,"b""Corbyn didn't mention control of our borders in his answer at all. That is a key part of Theresa May's plan for Brexit. #bbcqt https://t.co/dByoHiFxOG""",870736771742617600,36,35,33,8,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:19:23+00:00,b'Corbyn not interested in negotiating control of our borders #bbcqt',870736625986404353,54,26,40,9,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:18:17+00:00,"b""Corbyn would take any deal offered to him. He can't negotiate the right Brexit deal for Britain. #bbcqt""",870736348096942080,77,42,58,11,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:17:38+00:00,"b""IMPORTANT: No mention of controlling our borders in Corbyn's answer on Brexit #bbcqt""",870736182799478785,72,47,57,12,Conservatives,14281853,515920,1782,25352,True
2017-06-02 20:16:23+00:00,b'Theresa May will get the best deal on Brexit. Jeremy Corbyn and Diane Abbott would be a Brexit shambles #bbcqt https://t.co/r7qZpZlfp2',870735871712124928,176,89,95,35,Conservatives,14281853,515920,1782,25352,True
2017-06-02 19:50:20+00:00,b'Jeremy Corbyn wants Diane Abbott to be the Home Secretary. #bbcqt https://t.co/CqNE2CV2e5',870729313015955458,519,238,642,106,Conservatives,14281853,515920,1782,25352,True
2017-06-02 19:49:48+00:00,"b""Here's Diane Abbott, Corbyn's choice for Home Secretary, getting her sums wrong: #bbcqt https://t.co/Ld3kTyJpnI""",870729180304068610,40,42,35,5,Conservatives,14281853,515920,1782,25352,True
2017-06-02 19:40:39+00:00,"b'Corbyn, propped up by the SNP, trying to negotiate Brexit? That would be a disaster for Britain #bbcqt https://t.co/65PfURK9A0'",870726877555699712,45,27,41,7,Conservatives,14281853,515920,1782,25352,True
2017-06-02 19:37:21+00:00,"b""Theresa May is clear: Jeremy Corbyn can't negotiate Brexit, the Lib Dems won't - only the Conservatives can + will get the best deal #bbcqt https://t.co/CUDTQebaXC""",870726047255449600,46,32,30,5,Conservatives,14281853,515920,1782,25352,True
2017-06-02 19:24:34+00:00,"b""The important choice we'll see tonight - between Theresa May and the best Brexit deal, or Jeremy Corbyn and a Brexit shambles #bbcqt https://t.co/L8CFIiywHp""",870722828181659648,91,73,61,8,Conservatives,14281853,515920,1782,25352,True
2017-06-02 15:34:28+00:00,b'Corbyn\xe2\x80\x99s Property &amp; Garden Tax-backed by the Lib Dems-will hit families across England with huge council tax hikes: https://t.co/U0qrUdhFs7 https://t.co/5dlpOxDa7W',870664922027483136,329,266,563,54,Conservatives,14281853,515920,1782,25352,True
2017-06-02 13:35:01+00:00,b'Make your plan to vote today. Your vote decides who will be PM &amp; lead our Brexit negotiations -Theresa May or Corbyn https://t.co/iahIycyMan https://t.co/ZeexYYICtn',870634861387800576,83,120,57,14,Conservatives,14281853,515920,1782,25352,True
2017-06-02 11:16:47+00:00,"b'Don\xe2\x80\x99t risk Corbyn, the SNP and a #CoalitionOfChaos in charge of our country and Brexit. Vote Conservative on 8th June. https://t.co/BnOnKocr4t'",870600075055165440,191,245,187,29,Conservatives,14281853,515920,1782,25352,True
2017-06-02 09:31:00+00:00,b'Corbyn\xe2\x80\x99s magic money tree will cost families and extra \xc2\xa33.5k a year \xe2\x80\x93 read it here: https://t.co/oyhiHLJZEM https://t.co/z9GcjQPFNa',870573454671568898,331,420,374,106,Conservatives,14281853,515920,1782,25352,True
2017-06-02 09:00:51+00:00,b'Corbyn\xe2\x80\x99s death tax trap \xe2\x80\x93 read more here: https://t.co/SnfVhAZwG9 https://t.co/F3G57KLQDX',870565867263852544,137,237,180,35,Conservatives,14281853,515920,1782,25352,True
2017-06-02 08:28:59+00:00,b'Corbyn has admitted Labour would look to do a deal with the SNP to gain power \xe2\x80\x93 which would put Brexit and our economy at risk. https://t.co/d4QcFUUN8g',870557846374670336,202,333,285,94,Conservatives,14281853,515920,1782,25352,True
2017-06-02 07:01:00+00:00,b'Make your plan to vote today. Your vote decides who will be PM &amp; lead our Brexit negotiations -Theresa May or Corbyn https://t.co/iahIychaLN https://t.co/kkDO5kIJAU',870535705939779584,86,122,60,18,Conservatives,14281853,515920,1782,25352,True
2017-06-02 06:01:00+00:00,"b'The choice is clear: Theresa May securing the best Brexit deal, protecting your family\xe2\x80\x99s economic security, or Jeremy Corbyn who has no plan https://t.co/OfyI2ReuBH'",870520606332264448,207,252,131,33,Conservatives,14281853,515920,1782,25352,True
2017-06-01 19:01:01+00:00,b'Make your plan to vote today. Your vote decides who will be PM &amp; lead our Brexit negotiations -Theresa May or Corbyn https://t.co/iahIycyMan https://t.co/yVRbKybqU8',870354513626050560,108,118,71,15,Conservatives,14281853,515920,1782,25352,True
2017-06-01 16:30:17+00:00,b'Make your plan to vote today. Your vote decides who will be PM &amp; lead our Brexit negotiations -Theresa May or Corbyn https://t.co/iahIycyMan https://t.co/by4ezuS5SJ',870316580407828484,76,131,50,18,Conservatives,14281853,515920,1782,25352,True
2017-05-31 20:14:07+00:00,b'Tonight\xe2\x80\x99s #coalitionofchaos was a glimpse of what Jeremy Corbyn\xe2\x80\x99s first cabinet would look like. #bbcdebate https://t.co/D8Qzjd67rD',870010524641222657,545,465,439,99,Conservatives,14281853,515920,1782,25352,True
2017-05-31 20:01:47+00:00,b'Amber Rudd sums up the choice at this election: Theresa May and the best Brexit deal - or Corbyn and a Brexit shambles #BBCDebate https://t.co/GgXc6LLDm2',870007419195314176,479,483,282,76,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:58:57+00:00,"b""Corbyn closes by failing to mention BREXIT again. It's almost like he doesn't have a plan...#BBCDebate  (Ours here: https://t.co/HTdH4CRgJw)""",870006706507587584,160,271,111,45,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:46:54+00:00,"b""172 of Corbyn's MPs told him they had no confidence in him #BBCDebate""",870003675430879232,341,232,256,47,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:35:07+00:00,"b""We've given our security sources more powers to keep us safe. Corbyn opposes counter-terrorism laws. #BBCDebate""",870000707293892608,174,192,118,25,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:29:46+00:00,b'#CoalitionOfChaos with Corbyn means Diane Abbott would be Home Secretary. #BBCDebate https://t.co/NAh9PFsgvx',869999364353253376,387,268,440,75,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:28:34+00:00,b'Corbyn boasted about voting against EVERY SINGLE piece of anti-terror legislation since 1983 #BBCDebate',869999060425392128,140,89,121,8,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:27:01+00:00,"b'If Jeremy Corbyn became PM, Diane Abbott would be Home Secretary. #BBCDebate'",869998669742751745,246,628,190,614,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:26:32+00:00,"b""Corbyn: \xe2\x80\x98I\xe2\x80\x99m not happy with the shoot-to-kill policy in general'. He wouldn't keep our country safe. #BBCDebate""",869998547650846721,115,315,98,167,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:24:42+00:00,b'Jeremy Corbyn described known terrorists from Hamas and Hezbollah as his \xe2\x80\x98friends\xe2\x80\x99 #BBCDebate',869998085665062917,269,262,239,47,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:23:01+00:00,b'Corbyn: \xe2\x80\x98I\xe2\x80\x99ve been involved in opposing anti-terror legislation ever since I first went into Parliament in 1983\xe2\x80\x99 https://t.co/XTikokqmc1',869997663764271104,374,131,506,64,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:22:55+00:00,"b'Corbyn: \xe2\x80\x98I\xe2\x80\x99ve been involved in opposing anti-terror legislation ever since I first went into Parliament\xe2\x80\x99 (Stop The War Conference, 21/06/11)'",869997637964976128,58,27,69,5,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:14:13+00:00,"b""Corbyn didn't cost his nationalisations and doesn't even know the cost of programmes set out in his own manifesto. #BBCDebate https://t.co/0Ozwys6Y41""",869995448764944384,206,178,196,42,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:13:39+00:00,"b""#BBCDebate Corbyn can't do his sums - as we saw yesterday:\nhttps://t.co/PMpmXk4qXi""",869995304698781697,54,88,47,9,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:10:46+00:00,"b""Jeremy Corbyn and Carolyn Lucas aligned on Trident: they'd scrap our nuclear defences #BBCDebate""",869994579365376000,159,109,122,33,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:06:34+00:00,"b'#CoalitionOfChaos: Squabbling politicians propping up Corbyn\xe2\x80\x99s arguments for higher taxes, higher immigration &amp; fewer jobs. #BBCDebate https://t.co/Fdynf1xJRv'",869993525282320388,78,118,90,18,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:06:18+00:00,b'Does Corbyn want to end freedom of movement or not? In chaos on his immigration policy. #BBCDebate',869993457883992064,51,68,50,11,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:01:11+00:00,b'Leanne Wood and Jeremy Corbyn BOTH back higher immigration. #CoalitionOfChaos #BBCDebate https://t.co/NAMvDvKrNt',869992170815619073,93,123,84,31,Conservatives,14281853,515920,1782,25352,True
2017-05-31 19:00:06+00:00,b'IMPORTANT: again Corbyn refuses to commit to reducing immigration. #BBCDebate',869991894813523968,154,226,110,75,Conservatives,14281853,515920,1782,25352,True
2017-05-31 18:55:40+00:00,"b""Amber Rudd: Corbyn's #magicmoneytree would mean taxes for hardworking people. #BBCDebate""",869990782060470272,99,98,64,11,Conservatives,14281853,515920,1782,25352,True
2017-05-31 18:54:13+00:00,b'Corbyn confused on debt and deficit: we\xe2\x80\x99ve cut the deficit by three quarters as a share of GDP. #BBCDebate',869990415981727744,99,92,89,15,Conservatives,14281853,515920,1782,25352,True
2017-05-31 18:53:05+00:00,"b'Corporation tax receipts are at record levels now, while IFS says Corbyn tax hikes would cost jobs and investment. https://t.co/lEdgvXcSG0'",869990130517516288,136,63,132,17,Conservatives,14281853,515920,1782,25352,True
2017-05-31 18:51:49+00:00,"b""Corbyn's tax hikes would hit businesses and cost jobs #BBCDebate""",869989810840227840,65,50,68,1,Conservatives,14281853,515920,1782,25352,True
2017-05-31 18:46:22+00:00,"b""Amber Rudd right to attack Corbyn's #magicmoneytree - there's a \xc2\xa358bn black hole in his plans #BBCDebate""",869988442431684609,194,188,159,42,Conservatives,14281853,515920,1782,25352,True
2017-05-31 18:43:22+00:00,"b""The IFS are clear: Corbyn's Labour Party would increase taxes to record peacetime levels, hitting working families #BBCDebate""",869987686752243712,78,66,83,11,Conservatives,14281853,515920,1782,25352,True
2017-05-31 18:42:15+00:00,"b""Corbyn's priorities? He didn't mention Brexit once during his opening statement. Only the Conservatives can get the best deal. #BBCDebate https://t.co/WaiA8gURLp""",869987406358863872,75,85,43,24,Conservatives,14281853,515920,1782,25352,True
2017-05-31 18:39:45+00:00,b'Corbyn said just today he would talk to the SNP on 9 June. #BBCDebate #chaos https://t.co/NYUUKCzV5f',869986775267069952,41,45,40,10,Conservatives,14281853,515920,1782,25352,True
2017-05-31 18:38:55+00:00,"b""'Jeremy would definitely talk with the SNP' - Corbyn's spokesman told journalists (The Scotsman, 7 Aug 2015) #BBCDebate""",869986565279404033,36,31,30,4,Conservatives,14281853,515920,1782,25352,True
2017-05-31 18:37:01+00:00,"b'Amber Rudd clear on the choice: a successful Brexit and a strong economy, or a coalition of chaos with Corbyn. #BBCDebate'",869986086797414401,55,73,51,12,Conservatives,14281853,515920,1782,25352,True
2017-05-31 18:36:57+00:00,b'Amber Rudd lays out the choice at this election - Theresa May negotiating Brexit or Jeremy Corbyn? #bbcdebate https://t.co/KETWuBR3vL',869986069214900224,25,40,17,5,Conservatives,14281853,515920,1782,25352,True
2017-05-31 17:31:09+00:00,b'Getting the right Brexit deal for Britain: Corbyn can\xe2\x80\x99t. Farron won\xe2\x80\x99t. Only Theresa May will. #GE2017 https://t.co/jQhckTVmI8',869969513416204288,125,149,79,36,Conservatives,14281853,515920,1782,25352,True
2017-05-31 12:12:57+00:00,"b'Your choice: Theresa May standing up for a more secure and united Britain or Jeremy Corbyn, who can\xe2\x80\x99t even unite his own party. https://t.co/Ex83rfJLC9'",869889432710774784,216,279,148,44,Conservatives,14281853,515920,1782,25352,True
2017-05-31 09:01:00+00:00,"b'The choice is clear: Theresa May securing the best Brexit deal, protecting your family\xe2\x80\x99s economic security, or Jeremy Corbyn who has no plan https://t.co/VTFVaKAAZa'",869841128635367425,146,290,113,38,Conservatives,14281853,515920,1782,25352,True
2017-05-31 07:01:00+00:00,b'The choice: Theresa May supporting a strong economy &amp; helping employers create more better-paid jobs v Corbyn hiking taxes on small business https://t.co/iOlBgfXmeB',869810929860362240,168,147,135,23,Conservatives,14281853,515920,1782,25352,True
2017-05-31 06:01:00+00:00,b'Your vote on 8 June will decide who negotiates the Brexit deal for Britain: Theresa May or Jeremy Corbyn. #GE2017 https://t.co/XnvAAa7Z6H',869795830617694208,107,131,95,25,Conservatives,14281853,515920,1782,25352,True
2017-05-30 20:01:01+00:00,"b'We need the right Brexit deal for Britain. It will be Theresa May or Jeremy Corbyn at the negotiating table, so the stakes are high. #GE2017'",869644838920232961,132,210,72,27,Conservatives,14281853,515920,1782,25352,True
2017-05-30 18:09:34+00:00,b'Getting the right Brexit deal for Britain: Corbyn can\xe2\x80\x99t. Farron won\xe2\x80\x99t. Only Theresa May will. #GE2017 https://t.co/L08SqcN53b',869616792460820480,216,164,172,35,Conservatives,14281853,515920,1782,25352,True
2017-05-30 14:01:02+00:00,"b'Your choice: Theresa May capping rip-off energy tariffs &amp; keeping taxes low, or Corbyn raising taxes to the highest ever peacetime levels. https://t.co/XGrmUa7xLC'",869554245388947456,151,185,126,46,Conservatives,14281853,515920,1782,25352,True
2017-05-30 13:01:00+00:00,"b'Jeremy Corbyn could be Prime Minister in just TEN DAYS\xe2\x80\x99 TIME, in charge of our national security and Brexit negotiations. https://t.co/3mYsD0DnL8'",869539139435102208,117,304,136,51,Conservatives,14281853,515920,1782,25352,True
2017-05-30 12:03:13+00:00,"b""MUST WATCH: Corbyn fails to answer a basic question on the cost of his childcare policy. It's clear he's not up to the job of PM #WomensHour https://t.co/FjCfi2oLfC""",869524598244638720,640,494,650,172,Conservatives,14281853,515920,1782,25352,True
2017-05-30 09:01:00+00:00,"b'Corbyn has no plan to deliver Brexit, and has already admitted he would give control of our borders and control of our laws back to Brussels https://t.co/Y0IZblcHvq'",869478741591896064,158,217,140,37,Conservatives,14281853,515920,1782,25352,True
2017-05-29 20:54:25+00:00,"b""The Conservatives believe immigration should be reduced. Jeremy Corbyn couldn't commit to reducing immigration. #BattleForNumber10""",869295889382342656,322,352,167,69,Conservatives,14281853,515920,1782,25352,True
2017-05-29 20:43:59+00:00,"b""Who do you want in charge of Brexit - Jeremy Corbyn or 'a bloody difficult woman'? #BattleForNumber10 https://t.co/2NWVBrfPVH""",869293262422634497,230,532,146,208,Conservatives,14281853,515920,1782,25352,True
2017-05-29 20:43:19+00:00,"b""The British people have voted. Now it's about who will get the best Brexit deal for Britain: Theresa May or Jeremy Corbyn #BattleForNumber10""",869293097422905344,100,81,60,5,Conservatives,14281853,515920,1782,25352,True
2017-05-29 20:30:59+00:00,"b""Theresa May will get the best Brexit deal for Britain. Don't risk Corbyn in charge of Brexit. #BattleForNumber10 https://t.co/bAflq8FLJY""",869289994443247616,128,86,102,16,Conservatives,14281853,515920,1782,25352,True
2017-05-29 20:22:58+00:00,"b""Ignore Corbyn's scare stories. The full facts on our social care plans are here: https://t.co/Qcn5nxTDSA #BattleForNumber10""",869287975141748736,216,136,230,23,Conservatives,14281853,515920,1782,25352,True
2017-05-29 20:20:32+00:00,b'The Conservatives have given our security services more powers to keep us safe. Corbyn opposes anti-terrorism laws #BattleForNumber10',869287361716379648,121,89,102,16,Conservatives,14281853,515920,1782,25352,True
2017-05-29 20:20:04+00:00,"b""In contrast to Corbyn, Theresa May provides a detailed, strong answer to the first question she's asked. #BattleForNumber10""",869287245991247875,193,260,111,67,Conservatives,14281853,515920,1782,25352,True
2017-05-29 20:18:43+00:00,"b""Theresa May has protected police spending and crime is down. Corbyn's team wanted to cut police spending #BattleForNumber10""",869286904851816449,137,271,114,97,Conservatives,14281853,515920,1782,25352,True
2017-05-29 20:13:28+00:00,"b""Jeremy Corbyn tries to make an excuse for his past. But he can't hide from what he's said on terrorism: https://t.co/h04TwzVd8R""",869285586032627712,114,66,108,15,Conservatives,14281853,515920,1782,25352,True
2017-05-29 20:11:03+00:00,"b'Corbyn being held up on his record on the #BattleForNumber10 over Trident, the Falklands, the IRA and the monarchy.'",869284975992066048,120,112,106,25,Conservatives,14281853,515920,1782,25352,True
2017-05-29 20:08:34+00:00,"b""Corbyn in the #BattleForNumber10 - won't commit to reducing immigration, won't commit to using Trident. Not fit to be Prime Minister. https://t.co/EV3h11EE3y""",869284350684274689,184,196,174,53,Conservatives,14281853,515920,1782,25352,True
2017-05-29 20:06:31+00:00,"b""The Brexit negotiations look set to start 11 days after the election. Don't risk Corbyn in charge of Brexit.  #BattleForNumber10 https://t.co/OEAhc0121q""",869283833715228674,178,111,128,22,Conservatives,14281853,515920,1782,25352,True
2017-05-29 20:02:59+00:00,"b""Jeremy Corbyn's choice for Chancellor: https://t.co/CqZYI9MfPs""",869282946712260609,151,57,255,20,Conservatives,14281853,515920,1782,25352,True
2017-05-29 20:01:36+00:00,"b'Jeremy Corbyn said he wanted to see ""more cuts"" to the armed forces. He can\'t keep Britain safe. #BattleForNumber10'",869282598467641344,122,120,133,16,Conservatives,14281853,515920,1782,25352,True
2017-05-29 19:59:20+00:00,"b""#BattleForNumber10 Corbyn's views on Trident: https://t.co/IqXJ2ZdzUE""",869282025710211072,83,56,93,11,Conservatives,14281853,515920,1782,25352,True
2017-05-29 19:59:00+00:00,b'Corbyn would drag Britain back to the 1970s with his manifesto. #BattleForNumber10 https://t.co/hTjiUXgL1v',869281944802140160,162,156,164,43,Conservatives,14281853,515920,1782,25352,True
2017-05-29 19:58:20+00:00,"b""Jeremy Corbyn can't even lead his own Party. How could he lead the country? #BattleForNumber10""",869281774249140224,152,73,95,18,Conservatives,14281853,515920,1782,25352,True
2017-05-29 19:57:20+00:00,b'Corbyn claims the Labour manifesto was written by him - but it will be paid for by you #BattleForNumber10 https://t.co/C9ozOq0Nut',869281522532196352,126,108,105,33,Conservatives,14281853,515920,1782,25352,True
2017-05-29 19:53:24+00:00,"b""Corbyn: refused to say whether he'd reduce immigration, refused to say whether he'd use Trident #BattleForNumber10""",869280535339839493,101,78,101,15,Conservatives,14281853,515920,1782,25352,True
2017-05-29 19:52:09+00:00,"b""What we've learnt so far: Corbyn still refuses to confirm whether he'd be prepared to use Trident. #BattleForNumber10""",869280220045508609,119,84,110,11,Conservatives,14281853,515920,1782,25352,True
2017-05-29 19:52:09+00:00,b'Corbyn refusing to back Trident. The choice is clear at #GE2017 https://t.co/Kn4zkvwdgx',869280219114459137,111,49,106,16,Conservatives,14281853,515920,1782,25352,True
2017-05-29 19:51:00+00:00,"b'""No more nuclear weapons"" - Jeremy Corbyn: https://t.co/1bBVQOkeoh'",869279930454089729,56,64,57,12,Conservatives,14281853,515920,1782,25352,True
2017-05-29 19:48:52+00:00,b'Corbyn\xe2\x80\x99s corporation tax hikes would hit small businesses - and it would hit working families #BattleForNumber10',869279392559714308,134,74,145,20,Conservatives,14281853,515920,1782,25352,True
2017-05-29 19:47:30+00:00,"b""Corbyn would hike taxes to the highest ever peacetime levels, putting your family's economic security at risk. https://t.co/lOF1X4XFq5""",869279048962367488,104,60,126,9,Conservatives,14281853,515920,1782,25352,True
